ID_Metrica;ID_Acquisizione;Stimolo;Categoria;Latenza_ms;Durata_Fissazione_ms;Diametro_Pupillare_Medio_mm;Ampiezza_deg;Velocita_Picco_deg_s;Guadagno_Pursuit;Error_Rate_Perc;;;
3506;1023;2.jpg;Saccade;483;36;-;20,9;1601,4;;31;;;
3507;1023;2.jpg;Saccade;424;52,8;-;3,4;109,8;;29;;;
3508;1023;2.jpg;Saccade;460;58,4;-;26,1;1165,6;;43;;;
3509;1023;2.jpg;Saccade;413;51,2;-;1,4;40,7;;27;;;
3510;1023;2.jpg;Saccade;402;44;-;19,1;1329,9;;32;;;
3511;1023;2.jpg;Saccade;460;24;-;7,6;557,5;;37;;;
3512;1023;2.jpg;Fissazione;381;369,6;-;-;-;;;;;
3513;1023;2.jpg;Saccade;483;44,8;-;2,4;129;;42;;;
3514;1023;2.jpg;Saccade;399;58,4;-;20,8;1006,5;;33;;;
3515;1023;2.jpg;Fissazione;472;63,2;-;-;-;;;;;
3516;1023;2.jpg;Saccade;488;32;-;1,3;85,3;;30;;;
3517;1023;2.jpg;Saccade;405;48,8;-;32,6;1876,7;;26;;;
3518;1023;2.jpg;Saccade;412;51,2;-;5,2;293,5;;26;;;
3519;1023;2.jpg;Saccade;410;26,4;-;17,7;1300,4;;27;;;
3520;1023;2.jpg;Saccade;465;32;-;10,6;1054;;35;;;
3521;1023;2.jpg;Saccade;484;23,2;-;9,5;976,9;;35;;;
3522;1023;2.jpg;Saccade;423;32,8;-;9,9;587,8;;34;;;
3523;1023;2.jpg;Saccade;493;40;-;14,9;1083,8;;27;;;
3524;1023;2.jpg;Saccade;410;28;-;9;675,6;;31;;;
3525;1023;2.jpg;Saccade;423;42,4;-;18,1;1156,9;;43;;;
3526;1023;2.jpg;Saccade;407;24,8;-;10,3;1190,2;;43;;;
3527;1023;2.jpg;Saccade;456;52;-;19,6;1348,3;;42;;;
3528;1023;2.jpg;Saccade;424;87,2;-;55,5;1952,3;;25;;;
3529;1023;2.jpg;Saccade;497;38,4;-;22,4;1287,3;;40;;;
3530;1023;2.jpg;Fissazione;441;148,8;-;-;-;;;;;
3531;1023;2.jpg;Saccade;471;29,6;-;15,1;1262,8;;26;;;
3532;1023;2.jpg;Saccade;381;23,2;-;7,2;613,7;;43;;;
3533;1023;2.jpg;Fissazione;452;102,4;-;-;-;;;;;
3534;1023;2.jpg;Fissazione;432;658,4;-;-;-;;;;;
3535;1023;2.jpg;Saccade;430;49,6;-;42,6;2043,6;;30;;;
3536;1023;2.jpg;Saccade;400;32,8;-;16,6;1277,4;;26;;;
3537;1023;2.jpg;Saccade;489;22,4;-;6,8;675,8;;27;;;
3538;1023;2.jpg;Saccade;463;24;-;6,9;732;;28;;;
3539;1023;2.jpg;Saccade;423;29,6;-;12,2;951,2;;32;;;
3540;1023;2.jpg;Saccade;472;34,4;-;14,4;1205,6;;29;;;
3541;1023;2.jpg;Saccade;392;24;-;8,4;573,9;;29;;;
3542;1023;2.jpg;Fissazione;387;120,8;-;-;-;;;;;
3543;1023;2.jpg;Fissazione;451;128;-;-;-;;;;;
3544;1023;2.jpg;Saccade;478;32;-;3,3;108,3;;32;;;
3545;1023;2.jpg;Fissazione;421;91,2;-;-;-;;;;;
3546;1023;2.jpg;Fissazione;435;117,6;-;-;-;;;;;
3547;1023;2.jpg;Saccade;477;28;-;6,9;637,2;;28;;;
3548;1023;2.jpg;Saccade;446;28;-;11,6;884,4;;40;;;
3549;1023;2.jpg;Saccade;433;70,4;-;25,2;977,4;;25;;;
3550;1023;2.jpg;Saccade;489;58,4;-;8,2;378,7;;26;;;
3551;1023;2.jpg;Fissazione;388;203,2;-;-;-;;;;;
3552;1023;2.jpg;Saccade;493;24;-;10,9;1075,9;;31;;;
3553;1023;3.jpg;Saccade;397;90,4;-;4,4;148,5;;36;;;
3554;1023;3.jpg;Saccade;491;45,6;-;11,7;623,4;;41;;;
3555;1023;3.jpg;Saccade;436;53,6;-;24,1;1367,1;;41;;;
3556;1023;3.jpg;Fissazione;462;117,6;-;-;-;;;;;
3557;1023;3.jpg;Saccade;477;28,8;-;8,1;517,1;;44;;;
3558;1023;3.jpg;Saccade;407;36;-;32,4;2009,2;;40;;;
3559;1023;3.jpg;Saccade;485;43,2;-;7,3;404,4;;41;;;
3560;1023;3.jpg;Saccade;433;59,2;-;22,9;1454,1;;25;;;
3561;1023;3.jpg;Saccade;388;51,2;-;5,2;293,5;;31;;;
3562;1023;3.jpg;Saccade;493;25,6;-;20,4;2027,7;;40;;;
3563;1023;3.jpg;Saccade;388;32,8;-;9,9;587,8;;41;;;
3564;1023;3.jpg;Fissazione;479;128;-;-;-;;;;;
3565;1023;3.jpg;Saccade;406;39,2;-;23;1652,6;;25;;;
3566;1023;3.jpg;Saccade;423;26,4;-;10,3;914;;26;;;
3567;1023;3.jpg;Saccade;394;29,6;-;21,5;1887,2;;28;;;
3568;1023;3.jpg;Fissazione;478;121,6;-;-;-;;;;;
3569;1023;3.jpg;Saccade;387;30,4;-;26,5;1699,7;;43;;;
3570;1023;3.jpg;Saccade;441;24,8;-;16,3;1662,5;;38;;;
3571;1023;3.jpg;Saccade;393;22,4;-;4,8;240,9;;25;;;
3572;1023;3.jpg;Fissazione;407;264,8;-;-;-;;;;;
3573;1023;3.jpg;Saccade;454;44,8;-;33,3;1772,5;;34;;;
3574;1023;3.jpg;Saccade;428;22,4;-;7,8;672,6;;27;;;
3575;1023;3.jpg;Saccade;395;59,2;-;23,8;956,2;;43;;;
3576;1023;3.jpg;Saccade;418;32,8;-;13,3;1072,5;;29;;;
3577;1023;3.jpg;Saccade;471;27,2;-;10,6;755,5;;31;;;
3578;1023;3.jpg;Fissazione;391;352;-;-;-;;;;;
3579;1023;3.jpg;Saccade;416;28;-;11,6;884,4;;41;;;
3580;1023;3.jpg;Saccade;424;24;-;6,9;707,3;;32;;;
3581;1023;3.jpg;Saccade;409;39,2;-;23,5;1731,4;;26;;;
3582;1024;1.jpg;Fissazione;428;257,6;-;-;-;;;;;
3583;1024;1.jpg;Saccade;435;24;-;12,9;1275,2;;39;;;
3584;1024;1.jpg;Saccade;487;50,4;-;20,7;1398,1;;25;;;
3585;1024;1.jpg;Saccade;423;26,4;-;11,5;1098,9;;30;;;
3586;1024;1.jpg;Saccade;498;25,6;-;8,3;601,6;;34;;;
3587;1024;1.jpg;Saccade;385;22,4;-;6,6;569,1;;25;;;
3588;1024;1.jpg;Fissazione;419;215,2;-;-;-;;;;;
3589;1024;1.jpg;Saccade;399;22,4;-;6,8;675,8;;34;;;
3590;1024;1.jpg;Saccade;423;32,8;-;9;642,7;;41;;;
3591;1024;1.jpg;Saccade;402;30,4;-;14,6;1012,8;;25;;;
3592;1024;1.jpg;Saccade;431;24,8;-;10,3;1190,2;;44;;;
3593;1024;1.jpg;Saccade;389;24,8;-;14,7;1053;;33;;;
3594;1024;1.jpg;Saccade;385;39,2;-;23;1652,6;;30;;;
3595;1024;1.jpg;Fissazione;412;120,8;-;-;-;;;;;
3596;1024;1.jpg;Saccade;420;24;-;10,9;1075,9;;32;;;
3597;1024;1.jpg;Saccade;450;39,2;-;23,4;1505;;42;;;
3598;1024;1.jpg;Saccade;492;60,8;-;20,7;1330,6;;25;;;
3599;1024;1.jpg;Saccade;410;23,2;-;21,2;1938,5;;32;;;
3600;1024;1.jpg;Fissazione;407;340;-;-;-;;;;;
3601;1024;1.jpg;Saccade;496;25,6;-;6,8;495,1;;40;;;
3602;1024;1.jpg;Saccade;423;45,6;-;17,4;954;;28;;;
3603;1024;1.jpg;Saccade;428;24;-;7,6;557,5;;43;;;
3604;1024;1.jpg;Saccade;465;70,4;-;25,2;977,4;;45;;;
3605;1024;1.jpg;Saccade;397;42,4;-;18,1;1156,9;;37;;;
3606;1024;1.jpg;Saccade;462;23,2;-;13,2;721,6;;25;;;
3607;1024;1.jpg;Saccade;421;26,4;-;10,3;914;;41;;;
3608;1024;1.jpg;Saccade;399;24;-;8,4;573,9;;42;;;
3609;1024;1.jpg;Saccade;395;34,4;-;14,4;1205,6;;45;;;
3610;1024;1.jpg;Saccade;391;49,6;-;5,3;207,5;;30;;;
3611;1024;1.jpg;Saccade;470;30,4;-;26,5;1699,7;;31;;;
3612;1024;1.jpg;Saccade;458;32;-;1,5;89;;37;;;
3613;1024;1.jpg;Saccade;478;23,2;-;9,5;976,9;;37;;;
3614;1024;1.jpg;Fissazione;459;63,2;-;-;-;;;;;
3615;1024;1.jpg;Saccade;395;24;-;6,9;732;;25;;;
3616;1024;1.jpg;Saccade;426;51,2;-;1,4;40,7;;37;;;
3617;1024;1.jpg;Fissazione;482;63,2;-;-;-;;;;;
3618;1024;1.jpg;Saccade;396;29,6;-;1,6;91,3;;33;;;
3619;1024;1.jpg;Fissazione;469;294,4;-;-;-;;;;;
3620;1024;1.jpg;Saccade;381;54,4;-;16,9;1056;;32;;;
3621;1024;1.jpg;Saccade;445;27,2;-;10,6;755,5;;35;;;
3622;1024;1.jpg;Saccade;489;51,2;-;4,5;153,7;;43;;;
3623;1024;1.jpg;Saccade;389;24,8;-;16,3;1662,5;;34;;;
3624;1024;1.jpg;Saccade;465;87,2;-;55,5;1952,3;;30;;;
3625;1024;1.jpg;Saccade;474;59,2;-;22,9;1454,1;;41;;;
3626;1024;1.jpg;Saccade;399;24;-;11;710,5;;33;;;
3627;1024;1.jpg;Saccade;478;40;-;14,9;1083,8;;36;;;
3628;1024;1.jpg;Fissazione;424;460,8;-;-;-;;;;;
3629;1024;1.jpg;Saccade;414;92;-;50,7;1483,9;;30;;;
3630;1024;1.jpg;Saccade;455;22,4;-;7,7;692,6;;44;;;
3631;1024;1.jpg;Fissazione;453;117,6;-;-;-;;;;;
3632;1024;1.jpg;Saccade;391;24;-;3,7;346,5;;33;;;
3633;1024;1.jpg;Saccade;400;44,8;-;2,4;129;;45;;;
3634;1024;1.jpg;Saccade;487;44,8;-;33,3;1772,5;;29;;;
3635;1024;1.jpg;Saccade;473;48,8;-;32,6;1876,7;;28;;;
3636;1024;1.jpg;Saccade;484;45,6;-;11,7;623,4;;40;;;
3637;1024;1.jpg;Fissazione;393;121,6;-;-;-;;;;;
3638;1024;1.jpg;Saccade;470;25,6;-;20,4;2027,7;;34;;;
3639;1024;1.jpg;Saccade;495;22,4;-;9,3;777,1;;37;;;
3640;1024;1.jpg;Fissazione;407;166,4;-;-;-;;;;;
3641;1024;1.jpg;Saccade;384;44;-;19,1;1329,9;;31;;;
3642;1024;1.jpg;Saccade;400;24;-;0,9;73,8;;37;;;
3643;1024;1.jpg;Saccade;385;28;-;9;675,6;;25;;;
3644;1024;1.jpg;Saccade;459;27,2;-;12,9;1033;;40;;;
3645;1024;1.jpg;Saccade;500;32,8;-;21,7;1388,6;;38;;;
3646;1024;1.jpg;Saccade;429;32,8;-;9,9;587,8;;37;;;
3647;1024;1.jpg;Saccade;385;51,2;-;5,2;293,5;;32;;;
3648;1024;1.jpg;Saccade;491;28,8;-;8,8;565,7;;44;;;
3649;1024;1.jpg;Saccade;491;22,4;-;6,1;396,4;;37;;;
3650;1024;1.jpg;Saccade;423;58,4;-;8,2;378,7;;36;;;
3651;1024;1.jpg;Saccade;391;27,2;-;20;1688,6;;33;;;
3652;1024;1.jpg;Fissazione;443;264,8;-;-;-;;;;;
3653;1024;2.jpg;Saccade;490;50,4;-;20,7;1398,1;;45;;;
3654;1024;2.jpg;Saccade;437;25,6;-;12,4;705,1;;39;;;
3655;1024;2.jpg;Saccade;460;38,4;-;22,4;1287,3;;45;;;
3656;1024;2.jpg;Saccade;488;22,4;-;6,1;396,4;;34;;;
3657;1024;2.jpg;Saccade;447;32;-;10,6;1054;;27;;;
3658;1024;2.jpg;Saccade;395;28;-;9;675,6;;39;;;
3659;1024;2.jpg;Fissazione;395;340;-;-;-;;;;;
3660;1024;2.jpg;Saccade;495;32,8;-;9,9;587,8;;38;;;
3661;1024;2.jpg;Fissazione;412;360,8;-;-;-;;;;;
3662;1024;2.jpg;Fissazione;380;112;-;-;-;;;;;
3663;1024;2.jpg;Fissazione;434;140;-;-;-;;;;;
3664;1024;2.jpg;Saccade;452;70,4;-;25,2;977,4;;27;;;
3665;1024;2.jpg;Saccade;449;58,4;-;26,1;1165,6;;40;;;
3666;1024;2.jpg;Saccade;406;67,2;-;17,3;833,4;;42;;;
3667;1024;2.jpg;Saccade;476;22,4;-;9,3;777,1;;33;;;
3668;1024;2.jpg;Fissazione;488;369,6;-;-;-;;;;;
3669;1024;2.jpg;Saccade;399;27,2;-;10,6;755,5;;37;;;
3670;1024;2.jpg;Fissazione;465;257,6;-;-;-;;;;;
3671;1024;2.jpg;Fissazione;448;121,6;-;-;-;;;;;
3672;1024;2.jpg;Saccade;460;24,8;-;10,3;1190,2;;42;;;
3673;1024;2.jpg;Saccade;402;60,8;-;20,7;1330,6;;35;;;
3674;1024;2.jpg;Saccade;452;28;-;9,9;806,9;;35;;;
3675;1024;2.jpg;Saccade;423;23,2;-;12,2;973,2;;44;;;
3676;1024;2.jpg;Saccade;460;24;-;6,9;707,3;;37;;;
3677;1024;2.jpg;Saccade;404;42,4;-;1,5;65,7;;27;;;
3678;1024;2.jpg;Saccade;453;22,4;-;4;197,1;;38;;;
3679;1024;2.jpg;Saccade;389;30,4;-;26,5;1699,7;;41;;;
3680;1024;2.jpg;Saccade;479;36,8;-;15,2;699,5;;34;;;
3681;1024;2.jpg;Saccade;481;28,8;-;21,8;2131,8;;36;;;
3682;1024;2.jpg;Fissazione;382;63,2;-;-;-;;;;;
3683;1024;2.jpg;Saccade;380;45,6;-;14,9;887;;27;;;
3684;1024;2.jpg;Fissazione;414;460,8;-;-;-;;;;;
3685;1024;2.jpg;Saccade;389;51,2;-;1,4;40,7;;41;;;
3686;1024;2.jpg;Saccade;472;44;-;6;368,7;;43;;;
3687;1024;3.jpg;Saccade;397;48,8;-;32,6;1876,7;;26;;;
3688;1024;3.jpg;Fissazione;476;369,6;-;-;-;;;;;
3689;1024;3.jpg;Saccade;497;24;-;8,4;573,9;;25;;;
3690;1024;3.jpg;Saccade;397;54,4;-;16,9;1056;;36;;;
3691;1024;3.jpg;Saccade;437;24,8;-;16,3;1662,5;;27;;;
3692;1024;3.jpg;Saccade;484;22,4;-;3,9;267,1;;44;;;
3693;1024;3.jpg;Saccade;472;24;-;6,9;707,3;;34;;;
3694;1024;3.jpg;Fissazione;425;63,2;-;-;-;;;;;
3695;1024;3.jpg;Saccade;460;36;-;32,4;2009,2;;31;;;
3696;1024;3.jpg;Fissazione;433;51,2;-;-;-;;;;;
3697;1024;3.jpg;Fissazione;410;818,4;-;-;-;;;;;
3698;1024;3.jpg;Saccade;461;40;-;14,9;1083,8;;31;;;
3699;1024;3.jpg;Saccade;425;32;-;1,5;89;;36;;;
3700;1024;3.jpg;Saccade;475;28,8;-;15,6;1161,7;;37;;;
3701;1024;3.jpg;Saccade;432;23,2;-;7,2;613,7;;42;;;
3702;1024;3.jpg;Saccade;471;25,6;-;20,4;2027,7;;34;;;
3703;1024;3.jpg;Saccade;407;24;-;6,9;732;;35;;;
3704;1024;3.jpg;Saccade;386;90,4;-;4,4;148,5;;43;;;
3705;1024;3.jpg;Saccade;480;24,8;-;14,7;1053;;32;;;
3706;1024;3.jpg;Saccade;402;22,4;-;9,3;777,1;;29;;;
3707;1024;3.jpg;Saccade;405;25,6;-;9,4;575,7;;31;;;
3708;1024;3.jpg;Saccade;500;32,8;-;13,3;1072,5;;26;;;
3709;1024;3.jpg;Saccade;417;29,6;-;21,5;1887,2;;31;;;
3710;1024;3.jpg;Saccade;416;25,6;-;6,3;627,6;;27;;;
3711;1024;3.jpg;Saccade;486;52;-;19,6;1348,3;;36;;;
3712;1024;3.jpg;Saccade;429;28;-;9;675,6;;38;;;
3713;1024;3.jpg;Saccade;382;24;-;10,9;1075,9;;42;;;
3714;1024;3.jpg;Saccade;456;28;-;9,9;806,9;;43;;;
3715;1024;3.jpg;Saccade;449;59,2;-;22,9;1454,1;;31;;;
3716;1024;3.jpg;Fissazione;429;175,2;-;-;-;;;;;
3717;1025;1.jpg;Saccade;428;24;-;6,9;707,3;;34;;;
3718;1025;1.jpg;Saccade;409;27,2;-;7,1;650,4;;35;;;
3719;1025;1.jpg;Saccade;425;31,2;-;11,8;1263,2;;40;;;
3720;1025;1.jpg;Saccade;407;54,4;-;16,9;1056;;43;;;
3721;1025;1.jpg;Saccade;499;23,2;-;21,2;1938,5;;35;;;
3722;1025;1.jpg;Saccade;472;87,2;-;55,5;1952,3;;38;;;
3723;1025;1.jpg;Saccade;430;29,6;-;21,5;1887,2;;44;;;
3724;1025;1.jpg;Saccade;460;58,4;-;20,8;1006,5;;25;;;
3725;1025;1.jpg;Saccade;438;23,2;-;9,5;976,9;;32;;;
3726;1025;1.jpg;Saccade;436;25,6;-;9,4;575,7;;25;;;
3727;1025;1.jpg;Saccade;483;27,2;-;12,9;1033;;36;;;
3728;1025;1.jpg;Saccade;419;28,8;-;8,1;517,1;;33;;;
3729;1025;1.jpg;Saccade;453;30,4;-;14,6;1012,8;;42;;;
3730;1025;1.jpg;Fissazione;459;294,4;-;-;-;;;;;
3731;1025;1.jpg;Saccade;432;25,6;-;20,4;2027,7;;36;;;
3732;1025;1.jpg;Saccade;464;39,2;-;7,9;536,1;;43;;;
3733;1025;1.jpg;Saccade;404;27,2;-;10,6;755,5;;45;;;
3734;1025;1.jpg;Saccade;423;36;-;20,9;1601,4;;26;;;
3735;1025;1.jpg;Saccade;420;26,4;-;17,7;1300,4;;39;;;
3736;1025;1.jpg;Saccade;386;45,6;-;17,4;954;;41;;;
3737;1025;1.jpg;Saccade;461;38,4;-;22,4;1287,3;;45;;;
3738;1025;1.jpg;Fissazione;462;128;-;-;-;;;;;
3739;1025;1.jpg;Saccade;438;35,2;-;15,5;935;;37;;;
3740;1025;1.jpg;Saccade;422;25,6;-;6,8;495,1;;41;;;
3741;1025;1.jpg;Saccade;407;70,4;-;25,2;977,4;;26;;;
3742;1025;1.jpg;Saccade;457;22,4;-;7,7;692,6;;28;;;
3743;1025;1.jpg;Saccade;437;25,6;-;12,4;705,1;;25;;;
3744;1025;1.jpg;Saccade;471;25,6;-;8,3;601,6;;45;;;
3745;1025;1.jpg;Saccade;483;44;-;6;368,7;;45;;;
3746;1025;1.jpg;Saccade;430;41,6;-;15,7;878,6;;33;;;
3747;1025;1.jpg;Saccade;483;25,6;-;6,3;627,6;;43;;;
3748;1025;1.jpg;Saccade;436;28,8;-;8,8;565,7;;39;;;
3749;1025;1.jpg;Fissazione;493;51,2;-;-;-;;;;;
3750;1025;1.jpg;Saccade;476;29,6;-;15,1;1262,8;;30;;;
3751;1025;1.jpg;Saccade;422;28,8;-;21,8;2131,8;;41;;;
3752;1025;1.jpg;Saccade;408;90,4;-;4,4;148,5;;27;;;
3753;1025;1.jpg;Saccade;406;22,4;-;6,6;569,1;;43;;;
3754;1025;1.jpg;Saccade;485;28;-;6,9;637,2;;39;;;
3755;1025;1.jpg;Fissazione;482;140;-;-;-;;;;;
3756;1025;1.jpg;Saccade;485;29,6;-;12,2;951,2;;45;;;
3757;1025;1.jpg;Fissazione;486;120,8;-;-;-;;;;;
3758;1025;1.jpg;Saccade;429;28;-;7,5;664,5;;37;;;
3759;1025;1.jpg;Saccade;465;67,2;-;17,3;833,4;;35;;;
3760;1025;1.jpg;Saccade;410;24;-;10,9;1075,9;;45;;;
3761;1025;1.jpg;Saccade;432;36;-;32,4;2009,2;;43;;;
3762;1025;1.jpg;Fissazione;488;209,6;-;-;-;;;;;
3763;1025;1.jpg;Saccade;484;22,4;-;4;197,1;;32;;;
3764;1025;1.jpg;Saccade;488;22,4;-;10,2;968,7;;45;;;
3765;1025;1.jpg;Saccade;420;39,2;-;23,4;1505;;27;;;
3766;1025;1.jpg;Saccade;489;34,4;-;14,4;1205,6;;26;;;
3767;1025;1.jpg;Fissazione;412;369,6;-;-;-;;;;;
3768;1025;1.jpg;Fissazione;469;352;-;-;-;;;;;
3769;1025;1.jpg;Fissazione;421;91,2;-;-;-;;;;;
3770;1025;1.jpg;Saccade;395;49,6;-;5,3;207,5;;27;;;
3771;1025;1.jpg;Saccade;411;22,4;-;6,8;675,8;;26;;;
3772;1025;1.jpg;Saccade;484;28;-;11,6;884,4;;32;;;
3773;1025;1.jpg;Saccade;447;24,8;-;10,3;1190,2;;36;;;
3774;1025;1.jpg;Fissazione;402;360,8;-;-;-;;;;;
3775;1025;1.jpg;Saccade;444;24;-;11;710,5;;37;;;
3776;1025;1.jpg;Saccade;472;44;-;1,4;68;;32;;;
3777;1025;1.jpg;Fissazione;427;117,6;-;-;-;;;;;
3778;1025;1.jpg;Fissazione;398;148,8;-;-;-;;;;;
3779;1025;1.jpg;Fissazione;470;128;-;-;-;;;;;
3780;1025;1.jpg;Saccade;463;29,6;-;9,5;631;;32;;;
3781;1025;1.jpg;Saccade;456;43,2;-;7,3;404,4;;41;;;
3782;1025;1.jpg;Saccade;443;22,4;-;4,8;240,9;;35;;;
3783;1025;1.jpg;Saccade;419;32,8;-;16,6;1277,4;;44;;;
3784;1025;1.jpg;Saccade;441;60,8;-;20,7;1330,6;;40;;;
3785;1025;1.jpg;Saccade;414;32;-;3,3;108,3;;43;;;
3786;1025;1.jpg;Saccade;390;75,2;-;70,9;2061,7;;35;;;
3787;1025;1.jpg;Saccade;455;24;-;12,9;1275,2;;42;;;
3788;1025;1.jpg;Saccade;489;36,8;-;15,2;699,5;;36;;;
3789;1025;1.jpg;Saccade;386;23,2;-;12,2;973,2;;42;;;
3790;1025;1.jpg;Fissazione;422;143,2;-;-;-;;;;;
3791;1025;1.jpg;Saccade;401;29,6;-;1,6;91,3;;36;;;
3792;1025;1.jpg;Saccade;404;45,6;-;11,7;623,4;;41;;;
3793;1025;1.jpg;Fissazione;466;460,8;-;-;-;;;;;
3794;1025;1.jpg;Saccade;441;44;-;19,1;1329,9;;27;;;
3795;1025;1.jpg;Fissazione;493;166,4;-;-;-;;;;;
3796;1025;1.jpg;Saccade;458;26,4;-;11,5;1098,9;;25;;;
3797;1025;1.jpg;Fissazione;484;63,2;-;-;-;;;;;
3798;1025;1.jpg;Saccade;468;28;-;9,9;806,9;;31;;;
3799;1025;1.jpg;Saccade;487;39,2;-;23;1652,6;;29;;;
3800;1025;1.jpg;Saccade;422;27,2;-;20;1688,6;;35;;;
3801;1025;1.jpg;Saccade;497;32,8;-;13,3;1072,5;;31;;;
3802;1025;1.jpg;Saccade;448;51,2;-;4,5;153,7;;26;;;
3803;1025;1.jpg;Fissazione;390;1036;-;-;-;;;;;
3804;1025;1.jpg;Fissazione;428;63,2;-;-;-;;;;;
3805;1025;1.jpg;Fissazione;402;102,4;-;-;-;;;;;
3806;1025;1.jpg;Saccade;438;32,8;-;21,7;1388,6;;27;;;
3807;1025;1.jpg;Saccade;394;62,4;-;19,5;1628,1;;35;;;
3808;1025;1.jpg;Saccade;465;48,8;-;32,6;1876,7;;26;;;
3809;1025;1.jpg;Saccade;400;51,2;-;1,4;40,7;;35;;;
3810;1025;1.jpg;Fissazione;383;175,2;-;-;-;;;;;
3811;1025;1.jpg;Fissazione;495;81,6;-;-;-;;;;;
3812;1025;1.jpg;Saccade;463;32,8;-;14,3;1019,5;;36;;;
3813;1025;2.jpg;Saccade;439;24,8;-;14,7;1053;;36;;;
3814;1025;2.jpg;Fissazione;380;128;-;-;-;;;;;
3815;1025;2.jpg;Saccade;453;22,4;-;7,7;692,6;;27;;;
3816;1025;2.jpg;Saccade;428;35,2;-;15,5;935;;31;;;
3817;1025;2.jpg;Saccade;447;28,8;-;8,8;565,7;;34;;;
3818;1025;2.jpg;Saccade;400;27,2;-;7,1;650,4;;26;;;
3819;1025;2.jpg;Saccade;430;22,4;-;6,1;396,4;;37;;;
3820;1025;2.jpg;Saccade;402;26,4;-;17,7;1300,4;;27;;;
3821;1025;2.jpg;Saccade;426;63,2;-;23,3;1289,9;;37;;;
3822;1025;2.jpg;Saccade;395;60,8;-;20,7;1330,6;;41;;;
3823;1025;2.jpg;Saccade;424;23,2;-;12,2;973,2;;25;;;
3824;1025;2.jpg;Saccade;479;30,4;-;14,6;1012,8;;33;;;
3825;1025;2.jpg;Saccade;481;32,8;-;16,6;1277,4;;26;;;
3826;1025;2.jpg;Fissazione;403;294,4;-;-;-;;;;;
3827;1025;2.jpg;Saccade;452;32,8;-;13,3;1072,5;;42;;;
3828;1025;2.jpg;Saccade;493;53,6;-;24,1;1367,1;;35;;;
3829;1025;2.jpg;Saccade;422;32,8;-;21,7;1388,6;;27;;;
3830;1025;2.jpg;Fissazione;435;143,2;-;-;-;;;;;
3831;1025;2.jpg;Saccade;416;38,4;-;22,4;1287,3;;36;;;
3832;1025;2.jpg;Saccade;459;29,6;-;1,6;91,3;;43;;;
3833;1025;2.jpg;Saccade;427;28;-;9,9;806,9;;44;;;
3834;1025;2.jpg;Saccade;469;22,4;-;4,8;240,9;;40;;;
3835;1025;2.jpg;Saccade;408;24;-;6,9;707,3;;38;;;
3836;1025;2.jpg;Saccade;467;45,6;-;14,9;887;;28;;;
3837;1025;2.jpg;Saccade;492;39,2;-;23;1652,6;;37;;;
3838;1025;2.jpg;Fissazione;442;120,8;-;-;-;;;;;
3839;1025;2.jpg;Saccade;411;27,2;-;10,6;755,5;;36;;;
3840;1025;2.jpg;Saccade;455;32,8;-;9,9;587,8;;34;;;
3841;1025;2.jpg;Saccade;382;30,4;-;26,5;1699,7;;40;;;
3842;1025;2.jpg;Fissazione;403;460,8;-;-;-;;;;;
3843;1025;2.jpg;Saccade;395;28;-;7,5;664,5;;31;;;
3844;1025;2.jpg;Saccade;472;28,8;-;21,8;2131,8;;31;;;
3845;1025;2.jpg;Fissazione;475;121,6;-;-;-;;;;;
3846;1025;2.jpg;Saccade;432;22,4;-;3,9;267,1;;35;;;
3847;1025;2.jpg;Fissazione;405;63,2;-;-;-;;;;;
3848;1025;2.jpg;Saccade;423;22,4;-;6,8;675,8;;32;;;
3849;1025;2.jpg;Fissazione;418;81,6;-;-;-;;;;;
3850;1025;2.jpg;Saccade;383;44,8;-;2,4;129;;43;;;
3851;1025;2.jpg;Saccade;427;32,8;-;14,3;1019,5;;29;;;
3852;1025;2.jpg;Saccade;453;59,2;-;22,9;1454,1;;26;;;
3853;1025;2.jpg;Saccade;414;48,8;-;32,6;1876,7;;25;;;
3854;1025;2.jpg;Saccade;439;39,2;-;23,4;1505;;26;;;
3855;1025;2.jpg;Saccade;388;87,2;-;55,5;1952,3;;26;;;
3856;1025;3.jpg;Fissazione;421;51,2;-;-;-;;;;;
3857;1025;3.jpg;Fissazione;401;143,2;-;-;-;;;;;
3858;1025;3.jpg;Fissazione;438;175,2;-;-;-;;;;;
3859;1025;3.jpg;Saccade;386;38,4;-;22,4;1287,3;;32;;;
3860;1025;3.jpg;Saccade;397;24,8;-;14,7;1053;;29;;;
3861;1025;3.jpg;Saccade;420;59,2;-;22,9;1454,1;;42;;;
3862;1025;3.jpg;Saccade;428;87,2;-;55,5;1952,3;;26;;;
3863;1025;3.jpg;Saccade;442;49,6;-;5,3;207,5;;30;;;
3864;1025;3.jpg;Fissazione;428;91,2;-;-;-;;;;;
3865;1025;3.jpg;Saccade;392;48,8;-;32,6;1876,7;;30;;;
3866;1025;3.jpg;Saccade;487;28;-;9,9;806,9;;44;;;
3867;1025;3.jpg;Fissazione;464;148,8;-;-;-;;;;;
3868;1025;3.jpg;Saccade;408;58,4;-;20,8;1006,5;;40;;;
3869;1025;3.jpg;Saccade;420;45,6;-;14,9;887;;30;;;
3870;1025;3.jpg;Saccade;466;41,6;-;15,7;878,6;;40;;;
3871;1025;3.jpg;Saccade;389;53,6;-;24,1;1367,1;;32;;;
